domain,institution,driving_model,experiment,ensemble,model,model_version,status
AFR-22,CCCma,CCCma-CanESM2,historical,r1i1p1,CanRCM4,r2,published
AFR-22,CCCma,CCCma-CanESM2,rcp45,r1i1p1,CanRCM4,r2,published
AFR-22,CCCma,CCCma-CanESM2,rcp85,r1i1p1,CanRCM4,r2,published
AFR-22,CCCma,ECMWF-ERAINT,evaluation,r1i1p1,CanRCM4,r2,published
AFR-22,CLMcom-KIT,ECMWF-ERAINT,evaluation,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,MOHC-HadGEM2-ES,historical,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,MOHC-HadGEM2-ES,rcp26,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,MOHC-HadGEM2-ES,rcp85,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,MPI-M-MPI-ESM-LR,historical,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,NCC-NorESM1-M,historical,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,NCC-NorESM1-M,rcp26,r1i1p1,CCLM5-0-15,v1,published
AFR-22,CLMcom-KIT,NCC-NorESM1-M,rcp85,r1i1p1,CCLM5-0-15,v1,published
AFR-22,GERICS,ECMWF-ERAINT,evaluation,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,MOHC-HadGEM2-ES,historical,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,MOHC-HadGEM2-ES,rcp26,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,MOHC-HadGEM2-ES,rcp85,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,MPI-M-MPI-ESM-LR,historical,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,NCC-NorESM1-M,historical,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,NCC-NorESM1-M,rcp26,r1i1p1,REMO2015,v1,published
AFR-22,GERICS,NCC-NorESM1-M,rcp85,r1i1p1,REMO2015,v1,published
AFR-22,ICTP,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,MOHC-HadGEM2-ES,historical,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,MOHC-HadGEM2-ES,rcp26,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,MOHC-HadGEM2-ES,rcp85,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,MPI-M-MPI-ESM-MR,historical,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,MPI-M-MPI-ESM-MR,rcp26,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,MPI-M-MPI-ESM-MR,rcp85,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,NCC-NorESM1-M,historical,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,NCC-NorESM1-M,rcp26,r1i1p1,RegCM4-7,v0,published
AFR-22,ICTP,NCC-NorESM1-M,rcp85,r1i1p1,RegCM4-7,v0,published
AFR-44,CCCma,CCCma-CanESM2,historical,r1i1p1,CanRCM4,r2,published
AFR-44,CCCma,CCCma-CanESM2,rcp45,r1i1p1,CanRCM4,r2,published
AFR-44,CCCma,CCCma-CanESM2,rcp85,r1i1p1,CanRCM4,r2,published
AFR-44,CCCma,ECMWF-ERAINT,evaluation,r1i1p1,CanRCM4,r2,published
AFR-44,CLMcom,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,CNRM-CERFACS-CNRM-CM5,rcp45,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,ECMWF-ERAINT,evaluation,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,ICHEC-EC-EARTH,historical,r12i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,ICHEC-EC-EARTH,rcp45,r12i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,ICHEC-EC-EARTH,rcp85,r12i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,MOHC-HadGEM2-ES,historical,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,MOHC-HadGEM2-ES,rcp45,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,MOHC-HadGEM2-ES,rcp85,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,MPI-M-MPI-ESM-LR,historical,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CCLM4-8-17,v1,published
AFR-44,CLMcom,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,CCLM4-8-17,v1,published
AFR-44,DMI,NCC-NorESM1-M,historical,r1i1p1,HIRHAM5,v1,published
AFR-44,DMI,NCC-NorESM1-M,rcp45,r1i1p1,HIRHAM5,v1,published
AFR-44,DMI,NCC-NorESM1-M,rcp85,r1i1p1,HIRHAM5,v1,published
AFR-44,DMI,ECMWF-ERAINT,evaluation,r1i1p1,HIRHAM5,v2,published
AFR-44,DMI,ICHEC-EC-EARTH,historical,r3i1p1,HIRHAM5,v2,published
AFR-44,DMI,ICHEC-EC-EARTH,rcp45,r3i1p1,HIRHAM5,v2,published
AFR-44,DMI,ICHEC-EC-EARTH,rcp85,r3i1p1,HIRHAM5,v2,published
AFR-44,GERICS,IPSL-IPSL-CM5A-LR,historical,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,IPSL-IPSL-CM5A-LR,rcp26,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,IPSL-IPSL-CM5A-LR,rcp85,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,MIROC-MIROC5,historical,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,MIROC-MIROC5,rcp26,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,MIROC-MIROC5,rcp85,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,MOHC-HadGEM2-ES,historical,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,MOHC-HadGEM2-ES,rcp26,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,MOHC-HadGEM2-ES,rcp85,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,NOAA-GFDL-GFDL-ESM2G,historical,r1i1p1,REMO2009,v1,published
AFR-44,GERICS,NOAA-GFDL-GFDL-ESM2G,rcp26,r1i1p1,REMO2009,v1,published
AFR-44,ICTP,ECMWF-ERAINT,evaluation,r1i1p1,RegCM4-3,v4,published
AFR-44,ICTP,MOHC-HadGEM2-ES,historical,r1i1p1,RegCM4-3,v4,published
AFR-44,ICTP,MOHC-HadGEM2-ES,rcp85,r1i1p1,RegCM4-3,v4,published
AFR-44,ICTP,MPI-M-MPI-ESM-MR,historical,r1i1p1,RegCM4-3,v4,published
AFR-44,ICTP,MPI-M-MPI-ESM-MR,rcp85,r1i1p1,RegCM4-3,v4,published
AFR-44,KNMI,ECMWF-ERAINT,evaluation,r1i1p1,RACMO22T,v1,published
AFR-44,KNMI,ICHEC-EC-EARTH,historical,r12i1p1,RACMO22T,v1,published
AFR-44,KNMI,ICHEC-EC-EARTH,rcp26,r12i1p1,RACMO22T,v1,published
AFR-44,KNMI,ICHEC-EC-EARTH,historical,r1i1p1,RACMO22T,v1,published
AFR-44,KNMI,ICHEC-EC-EARTH,rcp45,r1i1p1,RACMO22T,v1,published
AFR-44,KNMI,ICHEC-EC-EARTH,rcp85,r1i1p1,RACMO22T,v1,published
AFR-44,KNMI,MOHC-HadGEM2-ES,rcp26,r1i1p1,RACMO22T,v2,published
AFR-44,KNMI,MOHC-HadGEM2-ES,rcp45,r1i1p1,RACMO22T,v2,published
AFR-44,KNMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,RACMO22T,v2,published
AFR-44,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadGEM3-RA,v1,published
AFR-44,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadRM3P,v1,published
AFR-44,MPI-CSC,ECMWF-ERAINT,evaluation,r1i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,ICHEC-EC-EARTH,historical,r12i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,ICHEC-EC-EARTH,rcp26,r12i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,ICHEC-EC-EARTH,rcp45,r12i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,ICHEC-EC-EARTH,rcp85,r12i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,MPI-M-MPI-ESM-LR,historical,r1i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,REMO2009,v1,published
AFR-44,MPI-CSC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,REMO2009,v1,published
AFR-44,SMHI,CCCma-CanESM2,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CCCma-CanESM2,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CCCma-CanESM2,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CNRM-CERFACS-CNRM-CM5,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CSIRO-QCCCE-CSIRO-Mk3-6-0,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CSIRO-QCCCE-CSIRO-Mk3-6-0,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,CSIRO-QCCCE-CSIRO-Mk3-6-0,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,rcp26,r12i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,rcp45,r12i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,rcp85,r12i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,historical,r3i1p1,RCA4,v1,published
AFR-44,SMHI,ICHEC-EC-EARTH,rcp85,r3i1p1,RCA4,v1,published
AFR-44,SMHI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,IPSL-IPSL-CM5A-MR,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MIROC-MIROC5,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MIROC-MIROC5,rcp26,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MIROC-MIROC5,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MIROC-MIROC5,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MOHC-HadGEM2-ES,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MOHC-HadGEM2-ES,rcp26,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MOHC-HadGEM2-ES,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MOHC-HadGEM2-ES,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,historical,r2i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,rcp85,r2i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,historical,r3i1p1,RCA4,v1,published
AFR-44,SMHI,MPI-M-MPI-ESM-LR,rcp85,r3i1p1,RCA4,v1,published
AFR-44,SMHI,NCC-NorESM1-M,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,NCC-NorESM1-M,rcp26,r1i1p1,RCA4,v1,published
AFR-44,SMHI,NCC-NorESM1-M,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,NCC-NorESM1-M,rcp85,r1i1p1,RCA4,v1,published
AFR-44,SMHI,NOAA-GFDL-GFDL-ESM2M,historical,r1i1p1,RCA4,v1,published
AFR-44,SMHI,NOAA-GFDL-GFDL-ESM2M,rcp45,r1i1p1,RCA4,v1,published
AFR-44,SMHI,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,RCA4,v1,published
AFR-44,UQAM,CCCma-CanESM2,historical,r1i1p1,CRCM5,v1,published
AFR-44,UQAM,CCCma-CanESM2,rcp45,r1i1p1,CRCM5,v1,published
AFR-44,UQAM,ECMWF-ERAINT,evaluation,r1i1p1,CRCM5,v1,published
AFR-44,UQAM,MPI-M-MPI-ESM-LR,historical,r1i1p1,CRCM5,v1,published
AFR-44,UQAM,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,CRCM5,v1,published
AFR-44i,KNMI,ECMWF-ERAINT,evaluation,r1i1p1,RACMO22T,v1,published
AFR-44i,KNMI,ICHEC-EC-EARTH,historical,r1i1p1,RACMO22T,v1,published
AFR-44i,KNMI,ICHEC-EC-EARTH,rcp45,r1i1p1,RACMO22T,v1,published
AFR-44i,KNMI,ICHEC-EC-EARTH,rcp85,r1i1p1,RACMO22T,v1,published
AFR-44i,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadRM3P,v1,published
AFR-44i,SMHI,CCCma-CanESM2,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CCCma-CanESM2,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CCCma-CanESM2,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CNRM-CERFACS-CNRM-CM5,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CNRM-CERFACS-CNRM-CM5,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CNRM-CERFACS-CNRM-CM5,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CSIRO-QCCCE-CSIRO-Mk3-6-0,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CSIRO-QCCCE-CSIRO-Mk3-6-0,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,CSIRO-QCCCE-CSIRO-Mk3-6-0,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,rcp26,r12i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,rcp45,r12i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,rcp85,r12i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,historical,r3i1p1,RCA4,v1,published
AFR-44i,SMHI,ICHEC-EC-EARTH,rcp85,r3i1p1,RCA4,v1,published
AFR-44i,SMHI,IPSL-IPSL-CM5A-MR,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,IPSL-IPSL-CM5A-MR,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,IPSL-IPSL-CM5A-MR,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MIROC-MIROC5,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MIROC-MIROC5,rcp26,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MIROC-MIROC5,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MIROC-MIROC5,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MOHC-HadGEM2-ES,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MOHC-HadGEM2-ES,rcp26,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MOHC-HadGEM2-ES,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MOHC-HadGEM2-ES,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,rcp26,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,historical,r2i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,rcp85,r2i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,historical,r3i1p1,RCA4,v1,published
AFR-44i,SMHI,MPI-M-MPI-ESM-LR,rcp85,r3i1p1,RCA4,v1,published
AFR-44i,SMHI,NCC-NorESM1-M,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,NCC-NorESM1-M,rcp26,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,NCC-NorESM1-M,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,NCC-NorESM1-M,rcp85,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,NOAA-GFDL-GFDL-ESM2M,historical,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,NOAA-GFDL-GFDL-ESM2M,rcp45,r1i1p1,RCA4,v1,published
AFR-44i,SMHI,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,RCA4,v1,published
ANT-44,DMI,ECMWF-ERAINT,evaluation,r1i1p1,HIRHAM5,v1,published
ANT-44,DMI,ICHEC-EC-EARTH,historical,r3i1p1,HIRHAM5,v1,published
ANT-44,DMI,ICHEC-EC-EARTH,rcp45,r3i1p1,HIRHAM5,v1,published
ANT-44,DMI,ICHEC-EC-EARTH,rcp85,r3i1p1,HIRHAM5,v1,published
ANT-44,KNMI,ECMWF-ERAINT,evaluation,r1i1p1,RACMO21P,v1,published
ANT-44,KNMI,ICHEC-EC-EARTH,historical,r12i1p1,RACMO21P,v1,published
ANT-44,KNMI,ICHEC-EC-EARTH,rcp26,r12i1p1,RACMO21P,v1,published
ANT-44,KNMI,ICHEC-EC-EARTH,historical,r1i1p1,RACMO21P,v1,published
ANT-44,KNMI,ICHEC-EC-EARTH,rcp45,r1i1p1,RACMO21P,v1,published
ANT-44,KNMI,ICHEC-EC-EARTH,rcp85,r1i1p1,RACMO21P,v1,published
ANT-44,KNMI,MOHC-HadGEM2-ES,historical,r1i1p1,RACMO21P,v2,published
ANT-44,KNMI,MOHC-HadGEM2-ES,rcp26,r1i1p1,RACMO21P,v2,published
ANT-44,KNMI,MOHC-HadGEM2-ES,rcp45,r1i1p1,RACMO21P,v2,published
ANT-44,KNMI,MOHC-HadGEM2-ES,rcp85,r1i1p1,RACMO21P,v2,published
ANT-44,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadRM3P,v1,published
ANT-44,ULg,CSIRO-BOM-ACCESS1-3,historical,r1i1p1,MAR311,v1,published
ANT-44,ULg,CSIRO-BOM-ACCESS1-3,rcp85,r1i1p1,MAR311,v1,published
ANT-44,ULg,ECMWF-ERAINT,evaluation,r1i1p1,MAR311,v1,published
ANT-44,ULg,NCC-NorESM1-M,historical,r1i1p1,MAR311,v1,published
ANT-44,ULg,NCC-NorESM1-M,rcp85,r1i1p1,MAR311,v1,published
ANT-44i,CSIRO,CCCma-CanESM2,historical,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,CCCma-CanESM2,rcp45,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,CCCma-CanESM2,rcp85,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,CSIRO-BOM-ACCESS1-0,historical,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,ECMWF-ERAINT,historical,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,MIROC-MIROC5,historical,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,MIROC-MIROC5,rcp45,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,MIROC-MIROC5,rcp85,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,NCC-NorESM1-M,historical,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,NCC-NorESM1-M,rcp45,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,NCC-NorESM1-M,rcp85,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,historical,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp45,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,CCAM-2008,v1,published
ANT-44i,CSIRO,CCCma-CanESM2,rcp45,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp45,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,CSIRO-BOM-ACCESS1-0,rcp85,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,MIROC-MIROC5,rcp45,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,MIROC-MIROC5,rcp85,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,NCC-NorESM1-M,rcp45,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,NCC-NorESM1-M,rcp85,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp45,r1i1p1,CCAM-2008,v2,published
ANT-44i,CSIRO,NOAA-GFDL-GFDL-ESM2M,rcp85,r1i1p1,CCAM-2008,v2,published
ANT-44i,KNMI,ECMWF-ERAINT,evaluation,r1i1p1,RACMO21P,v1,published
ANT-44i,KNMI,ICHEC-EC-EARTH,historical,r1i1p1,RACMO21P,v1,published
ANT-44i,KNMI,ICHEC-EC-EARTH,rcp45,r1i1p1,RACMO21P,v1,published
ANT-44i,KNMI,ICHEC-EC-EARTH,rcp85,r1i1p1,RACMO21P,v1,published
ARC-22,CCCma,CCCma-CanESM2,historical,r1i1p1,CanRCM4,r2,published
ARC-22,CCCma,CCCma-CanESM2,rcp45,r1i1p1,CanRCM4,r2,published
ARC-22,CCCma,CCCma-CanESM2,rcp85,r1i1p1,CanRCM4,r2,published
ARC-22,CCCma,ECMWF-ERAINT,evaluation,r1i1p1,CanRCM4,r2,published
ARC-22,UQAM,ECMWF-ERAINT,evaluation,r1i1p1,CRCM5,v1,published
ARC-44,AWI,ECMWF-ERAINT,evaluation,r1i1p1,HIRHAM5,v1,published
ARC-44,AWI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HIRHAM5,v2,published
ARC-44,BCCR,ECMWF-ERAINT,evaluation,r1i1p1,WRF331,v1,published
ARC-44,CCCma,CCCma-CanESM2,historical,r1i1p1,CanRCM4,r2,published
ARC-44,CCCma,CCCma-CanESM2,rcp45,r1i1p1,CanRCM4,r2,published
ARC-44,CCCma,CCCma-CanESM2,rcp85,r1i1p1,CanRCM4,r2,published
ARC-44,CCCma,ECMWF-ERAINT,evaluation,r1i1p1,CanRCM4,r2,published
ARC-44,DMI,ECMWF-ERAINT,evaluation,r1i1p1,HIRHAM5,v1,published
ARC-44,DMI,ICHEC-EC-EARTH,historical,r3i1p1,HIRHAM5,v1,published
ARC-44,DMI,ICHEC-EC-EARTH,rcp45,r3i1p1,HIRHAM5,v1,published
ARC-44,DMI,ICHEC-EC-EARTH,rcp85,r3i1p1,HIRHAM5,v1,published
ARC-44,MGO,ECMWF-ERAINT,evaluation,r1i1p1,RRCM,v1,published
ARC-44,MGO,MPI-M-MPI-ESM-LR,historical,r1i1p1,RRCM,v1,published
ARC-44,MGO,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RRCM,v1,published
ARC-44,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadRM3P,v1,published
ARC-44,SMHI,CCCma-CanESM2,historical,r1i1p1,RCA4,v1,published
ARC-44,SMHI,CCCma-CanESM2,rcp45,r1i1p1,RCA4,v1,published
ARC-44,SMHI,CCCma-CanESM2,rcp85,r1i1p1,RCA4,v1,published
ARC-44,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4,v1,published
ARC-44,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,RCA4,v1,published
ARC-44,SMHI,ICHEC-EC-EARTH,rcp26,r12i1p1,RCA4,v1,published
ARC-44,SMHI,ICHEC-EC-EARTH,rcp45,r12i1p1,RCA4,v1,published
ARC-44,SMHI,ICHEC-EC-EARTH,rcp85,r12i1p1,RCA4,v1,published
ARC-44,SMHI,MPI-M-MPI-ESM-LR,historical,r1i1p1,RCA4,v1,published
ARC-44,SMHI,MPI-M-MPI-ESM-LR,rcp45,r1i1p1,RCA4,v1,published
ARC-44,SMHI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RCA4,v1,published
ARC-44,SMHI,NCC-NorESM1-M,historical,r1i1p1,RCA4,v1,published
ARC-44,SMHI,NCC-NorESM1-M,rcp45,r1i1p1,RCA4,v1,published
ARC-44,SMHI,NCC-NorESM1-M,rcp85,r1i1p1,RCA4,v1,published
ARC-44,SMHI,ECMWF-ERAINT,evaluation,r1i1p1,RCA4-SN,v1,published
ARC-44,SMHI,ICHEC-EC-EARTH,historical,r12i1p1,RCA4-SN,v1,published
ARC-44,SMHI,ICHEC-EC-EARTH,rcp85,r12i1p1,RCA4-SN,v1,published
ARC-44,SMHI,MPI-M-MPI-ESM-LR,historical,r1i1p1,RCA4-SN,v1,published
ARC-44,SMHI,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,RCA4-SN,v1,published
ARC-44,ULg,ECMWF-ERAINT,evaluation,r1i1p1,MAR36,v1,published
ARC-44,UQAM,CCCma-CanESM2,historical,r1i1p1,CRCM5,v1,published
ARC-44,UQAM,CCCma-CanESM2,rcp85,r1i1p1,CRCM5,v1,published
